CLF_0,CLF_1,CLF_2,CLF_3,LABEL
17,39,27,39,39
39,39,17,39,39
25,39,17,28,39
9,39,18,39,39
21,39,39,19,39
27,39,27,27,39
39,39,24,39,39
16,39,18,39,39
39,39,39,39,39
2,39,18,39,39
29,39,17,18,39
39,39,39,39,39
18,39,16,39,39
39,39,15,39,39
16,39,17,39,39
39,39,15,39,39
39,39,24,39,39
27,39,39,19,39
39,39,17,39,39
39,39,21,39,39
26,39,16,28,39
2,39,24,18,39
39,39,27,27,39
21,39,39,39,39
27,39,39,27,39
39,39,17,39,39
16,39,17,39,39
16,16,17,28,39
14,39,16,39,39
39,39,21,39,39
39,39,39,39,39
39,39,16,39,39
39,39,16,39,39
39,39,39,39,39
39,39,17,17,39
2,39,21,39,39
39,39,39,39,39
39,39,39,39,39
39,39,39,13,39
27,39,39,27,39
0,39,15,39,39
39,39,39,27,39
39,39,24,39,39
27,39,27,13,39
39,39,24,39,39
37,39,15,13,39
16,39,16,39,39
39,39,18,39,39
39,39,15,39,39
39,39,18,39,39
39,39,24,39,39
7,39,21,39,39
16,39,17,39,39
39,39,16,39,39
39,39,15,39,39
33,39,39,26,39
39,39,17,39,39
36,39,24,15,39
2,39,24,39,39
31,39,39,16,39
2,39,15,39,39
39,39,39,39,39
39,39,15,39,39
39,39,24,39,39
8,39,39,8,39
39,39,39,39,39
16,16,17,39,39
39,39,24,39,39
11,39,15,39,39
39,39,27,20,39
31,39,21,39,39
17,39,17,39,39
19,39,27,39,39
29,39,16,39,39
39,39,21,39,39
16,39,18,39,39
32,39,16,30,39
38,39,39,39,39
39,39,17,39,39
39,39,16,39,39
39,39,18,39,39
39,39,39,39,39
13,39,39,13,39
25,39,17,39,39
2,39,24,39,39
39,39,16,39,39
18,39,24,18,39
39,39,39,19,39
39,39,16,28,39
39,39,17,39,39
39,14,21,28,39
2,39,24,39,39
39,39,39,39,39
14,39,24,39,39
2,39,24,18,39
39,39,24,39,39
27,39,39,19,39
39,39,39,39,39
39,39,17,39,39
39,39,39,39,39
39,39,24,39,39
27,39,27,13,39
39,39,18,39,39
22,39,17,4,39
39,39,18,39,39
39,39,18,39,39
31,39,21,39,39
29,39,18,39,39
39,39,24,39,39
32,39,16,39,39
39,39,15,39,39
39,39,39,12,39
39,39,17,39,39
19,39,39,28,39
39,39,15,39,39
6,39,16,18,39
18,39,17,14,39
39,39,16,39,39
11,39,39,39,39
32,39,24,39,39
3,39,15,39,39
29,39,18,39,39
34,39,39,26,39
16,39,39,28,39
39,39,15,39,39
39,39,17,39,39
39,39,21,39,39
20,39,39,18,39
39,39,39,19,39
39,39,24,39,39
39,39,17,39,39
39,39,17,39,39
39,39,18,1,39
39,39,17,39,39
39,39,17,39,39
27,39,27,13,39
21,39,39,21,39
39,39,16,39,39
19,39,39,14,39
39,39,16,39,39
14,39,39,39,39
38,39,39,14,39
28,39,17,28,39
2,39,17,39,39
15,39,17,13,39
7,39,17,23,39
39,39,17,39,39
19,39,39,19,39
11,39,21,39,39
9,39,17,39,39
39,39,39,39,39
16,39,18,16,39
39,39,17,39,39
28,39,16,28,39
16,39,17,39,39
13,39,18,13,39
32,39,24,39,39
39,39,17,4,39
5,39,27,13,39
39,39,39,14,39
27,39,18,27,39
39,39,17,39,39
39,39,16,39,39
5,39,39,13,39
39,39,17,39,39
39,39,24,39,39
39,39,15,39,39
39,39,21,39,39
18,39,24,39,39
39,39,39,39,39
39,39,17,39,39
39,39,24,39,39
0,39,17,39,39
39,39,15,39,39
39,39,15,23,39
39,39,24,3,39
39,39,39,39,39
39,39,24,39,39
27,39,39,39,39
32,39,24,13,39
39,39,17,39,39
17,39,17,39,39
39,39,39,39,39
28,39,18,14,39
9,39,24,17,39
11,39,17,39,39
39,39,16,39,39
24,39,18,21,39
39,39,21,39,39
24,39,27,39,39
39,39,17,39,39
39,39,39,39,39
16,39,16,39,39
2,39,16,13,39
6,39,16,4,39
39,39,39,39,39
29,39,15,39,39
17,39,24,39,39
17,39,39,17,39
5,39,39,27,39
39,39,39,27,39
39,39,18,39,39
21,39,39,19,39
39,39,17,13,39
1,39,27,39,39
39,39,16,39,39
26,39,39,39,39
39,39,21,39,39
39,39,15,39,39
39,39,21,39,39
39,39,17,39,39
38,39,39,20,39
30,39,39,39,39
8,39,39,27,39
39,39,17,39,39
39,39,17,39,39
36,39,39,39,39
39,39,39,39,39
26,39,17,26,39
39,39,39,39,39
39,39,18,39,39
18,39,39,29,39
2,39,24,23,39
17,39,24,39,39
25,25,17,28,39
13,39,39,39,39
24,39,17,39,39
11,39,17,39,39
27,39,18,27,39
18,39,39,13,39
32,39,18,39,39
1,39,27,12,39
39,39,39,39,39
39,39,17,39,39
17,39,24,17,39
29,39,17,17,39
39,39,39,39,39
14,39,27,27,39
19,39,39,27,39
16,39,18,39,39
39,39,17,13,39
39,39,24,39,39
16,16,16,28,39
39,39,17,39,39
39,39,39,39,39
33,39,27,39,39
23,39,17,39,39
17,39,27,39,39
15,39,39,39,39
18,39,16,39,39
2,39,24,23,39
39,39,18,39,39
8,39,39,18,39
39,39,17,15,39
39,39,39,39,39
39,39,17,13,39
8,39,39,8,39
18,39,39,27,39
4,39,27,39,39
24,39,17,39,39
27,39,27,39,39
39,39,15,39,39
39,39,15,39,39
39,39,39,39,39
39,39,17,39,39
39,39,39,39,39
11,39,21,39,39
39,39,17,39,39
39,39,18,26,39
31,39,39,14,39
39,39,17,39,39
39,39,17,39,39
16,39,17,39,39
39,39,15,39,39
3,39,21,39,39
39,39,24,39,39
39,39,39,39,39
39,39,39,20,39
5,39,27,30,39
39,39,24,39,39
7,39,39,18,39
24,39,27,28,39
39,39,39,39,39
39,39,24,39,39
39,39,18,39,39
34,39,27,39,39
37,39,39,28,39
39,39,16,28,39
39,39,24,17,39
32,39,27,14,39
23,39,18,39,39
39,39,39,39,39
39,39,17,39,39
39,39,24,39,39
32,39,21,39,39
30,39,16,39,39
13,39,39,39,39
27,39,39,39,39
32,39,24,39,39
39,39,17,28,39
39,39,17,39,39
15,39,17,28,39
39,39,18,13,39
6,39,21,39,39
39,39,17,14,39
9,39,18,39,39
1,39,27,39,39
28,39,17,39,39
39,39,17,39,39
16,39,18,39,39
39,39,15,39,39
16,39,21,14,39
39,39,15,39,39
2,39,24,23,39
8,39,39,39,39
39,39,39,39,39
25,39,16,28,39
14,39,16,21,39
39,39,17,39,39
39,39,39,14,39
11,39,17,39,39
39,39,17,39,39
27,39,39,39,39
39,39,27,39,39
26,39,39,1,39
8,39,39,39,39
39,39,16,39,39
14,39,27,28,39
39,39,16,39,39
39,39,18,39,39
39,39,16,26,39
25,39,17,14,39
39,39,17,39,39
27,39,24,13,39
39,39,39,13,39
16,16,17,25,39
27,39,27,19,39
14,39,39,20,39
39,39,16,26,39
39,39,27,36,39
32,39,24,14,39
39,39,18,39,39
39,39,27,39,39
21,21,39,28,39
39,39,16,39,39
39,39,39,39,39
39,39,16,17,39
16,39,16,39,39
18,39,17,18,39
39,39,17,39,39
39,39,18,39,39
14,39,39,39,39
39,39,39,39,39
39,39,27,39,39
39,39,17,39,39
39,39,18,39,39
39,39,21,39,39
39,39,17,39,39
4,39,39,28,39
21,21,39,28,39
27,39,27,13,39
13,39,27,23,39
27,39,27,4,39
27,39,39,27,39
39,39,18,39,39
39,39,16,39,39
39,39,17,39,39
2,39,17,26,39
1,39,39,39,39
2,39,17,25,39
27,39,27,27,39
39,39,15,28,39
39,39,16,39,39
17,39,16,39,39
39,39,15,39,39
37,39,27,39,39
39,39,17,39,39
39,39,17,39,39
15,39,18,26,39
20,39,27,20,39
39,39,39,39,39
13,39,17,39,39
14,39,39,14,39
39,39,16,39,39
27,39,27,27,39
36,39,39,36,39
9,39,17,36,39
39,39,39,39,39
39,39,39,39,39
17,39,15,14,39
39,39,15,39,39
21,21,27,28,39
7,39,24,26,39
39,39,17,39,39
26,39,17,13,39
39,39,17,39,39
8,39,27,39,39
39,39,16,39,39
39,39,16,39,39
16,39,17,39,39
39,39,17,39,39
11,39,16,18,39
39,39,39,19,39
39,39,15,39,39
8,39,39,8,39
16,39,17,39,39
8,39,39,39,39
39,39,24,39,39
39,39,39,39,39
25,39,16,28,39
27,27,27,16,39
14,28,18,18,39
39,39,24,39,39
39,39,17,39,39
39,39,39,39,39
39,39,39,39,39
39,39,18,13,39
39,39,39,39,39
29,39,18,39,39
14,39,39,16,39
29,39,17,4,39
39,39,39,39,39
39,39,39,39,39
16,39,18,39,39
39,39,16,39,39
38,39,39,39,39
39,39,24,18,39
39,39,39,39,39
27,39,39,27,39
19,39,39,28,39
24,39,17,14,39
39,39,39,26,39
18,39,39,19,39
23,39,18,23,39
14,39,17,39,39
2,39,24,39,39
39,39,24,39,39
39,39,17,39,39
39,39,39,39,39
25,39,16,39,39
39,39,15,39,39
23,39,21,39,39
33,39,17,39,39
18,19,27,19,39
39,39,16,39,39
8,39,39,39,39
39,39,21,39,39
39,39,16,39,39
18,39,17,25,39
39,39,39,19,39
39,39,17,39,39
23,39,17,25,39
8,39,39,39,39
39,39,18,39,39
39,39,39,39,39
39,39,24,39,39
39,39,24,39,39
18,39,39,18,39
6,39,24,14,39
14,39,39,39,39
27,39,21,39,39
39,39,39,39,39
39,39,16,39,39
39,39,21,39,39
39,39,17,39,39
32,39,24,39,39
34,39,39,14,39
9,39,17,23,39
17,39,15,39,39
39,39,16,39,39
28,39,15,39,39
39,39,16,39,39
18,39,27,39,39
39,39,17,28,39
34,39,17,39,39
12,39,39,27,39
16,39,16,39,39
39,39,17,39,39
39,39,17,39,39
39,39,39,39,39
2,39,24,39,39
39,39,18,39,39
27,39,39,1,39
39,39,39,5,39
8,39,39,39,39
36,39,17,17,39
7,39,24,39,39
39,39,16,16,39
39,39,17,39,39
23,39,17,23,39
8,39,39,8,39
39,39,16,39,39
39,39,24,39,39
39,39,39,39,39
39,39,17,39,39
1,39,39,13,39
29,39,24,39,39
13,39,39,13,39
9,39,24,17,39
39,39,27,37,39
9,39,18,13,39
19,39,39,39,39
39,39,24,39,39
19,20,16,28,39
16,39,16,39,39
39,39,15,13,39
32,39,16,26,39
32,17,16,32,39
15,39,17,4,39
38,39,39,8,39
14,39,17,14,39
9,39,18,2,39
16,16,18,39,39
39,39,18,39,39
39,39,15,39,39
39,39,18,39,39
39,39,21,39,39
21,21,39,28,39
39,39,17,39,39
5,39,39,39,39
25,39,18,28,39
39,39,17,13,39
39,39,16,39,39
33,39,39,19,39
30,39,27,13,39
25,39,16,25,39
2,39,15,39,39
8,39,39,18,39
14,14,15,14,39
19,39,18,1,39
39,39,17,39,39
8,39,39,39,39
21,39,39,39,39
39,39,18,39,39
39,39,39,39,39
27,39,39,16,39
39,39,39,39,39
0,39,18,26,39
39,39,15,39,39
1,39,27,13,39
39,39,16,39,39
39,39,39,39,39
17,39,18,18,39
6,39,39,39,39
39,39,17,39,39
5,39,39,21,39
39,39,21,39,39
39,39,39,39,39
25,39,17,39,39
39,39,18,39,39
39,39,39,39,39
7,39,15,17,39
39,39,24,25,39
37,39,17,37,39
14,39,39,28,39
39,39,39,3,39
2,39,39,39,39
39,39,39,27,39
39,39,17,39,39
39,39,16,39,39
12,39,39,12,39
39,39,17,39,39
39,39,15,39,39
29,39,24,39,39
39,39,18,39,39
39,39,18,39,39
29,39,24,39,39
9,39,16,39,39
39,39,39,19,39
39,39,16,39,39
39,39,39,39,39
39,39,24,39,39
39,39,18,39,39
30,39,27,24,39
39,39,17,39,39
39,39,16,39,39
38,39,39,18,39
39,39,39,39,39
23,39,16,13,39
39,39,17,39,39
39,39,17,39,39
27,39,39,39,39
39,39,18,39,39
13,39,39,23,39
27,14,16,28,39
39,39,15,39,39
39,39,15,39,39
24,39,16,19,39
39,39,17,39,39
39,39,18,39,39
39,39,24,39,39
39,39,39,39,39
39,39,16,39,39
39,39,16,18,39
15,39,17,39,39
39,39,17,39,39
19,39,39,19,39
27,39,27,39,39
9,39,17,39,39
23,39,17,4,39
39,39,39,39,39
32,39,39,27,39
39,39,24,39,39
19,39,39,39,39
2,39,24,23,39
39,39,39,39,39
39,39,39,39,39
39,39,16,39,39
30,39,39,39,39
39,39,39,39,39
36,39,27,27,39
16,16,27,28,39
0,39,17,17,39
16,39,39,16,39
39,39,39,39,39
39,39,17,39,39
39,14,39,28,39
27,39,27,39,39
39,39,39,13,39
23,39,17,25,39
14,39,16,13,39
17,39,24,25,39
39,39,17,39,39
13,39,39,26,39
8,39,39,8,39
37,39,39,36,39
39,39,24,39,39
39,39,39,39,39
27,39,27,27,39
12,39,39,12,39
1,39,17,20,39
39,39,17,39,39
21,39,39,27,39
19,39,39,1,39
39,39,17,39,39
27,39,39,19,39
13,39,39,13,39
8,39,17,39,39
25,39,16,25,39
6,39,18,39,39
39,39,17,39,39
8,39,27,39,39
23,39,16,23,39
39,39,39,36,39
17,39,16,13,39
27,39,39,39,39
13,39,16,13,39
39,39,27,15,39
39,39,15,39,39
14,39,39,39,39
20,39,27,39,39
25,39,18,39,39
39,39,17,39,39
39,39,39,39,39
39,39,39,39,39
39,39,24,39,39
10,39,15,39,39
16,39,17,39,39
18,39,24,39,39
39,39,15,39,39
11,39,27,24,39
18,39,24,18,39
15,39,18,24,39
3,26,18,28,39
16,39,16,28,39
16,39,17,39,39
39,39,18,39,39
39,39,16,39,39
39,39,18,39,39
27,39,27,27,39
2,39,24,39,39
39,39,17,13,39
27,39,27,13,39
39,39,39,26,39
22,39,39,22,39
39,39,17,39,39
17,39,27,28,39
39,39,18,39,39
39,39,39,8,39
23,14,18,39,39
39,39,23,39,39
39,39,39,14,39
39,39,39,39,39
28,39,24,39,39
39,39,15,39,39
39,39,16,39,39
39,39,15,39,39
7,39,24,39,39
39,39,24,39,39
39,39,39,39,39
39,39,18,39,39
21,39,39,3,39
39,14,39,28,39
25,39,17,25,39
27,39,39,24,39
39,39,18,39,39
27,39,39,13,39
39,39,17,39,39
39,39,39,39,39
39,39,39,39,39
39,39,16,39,39
39,39,17,39,39
39,39,18,39,39
39,39,39,39,39
39,39,39,20,39
2,39,15,39,39
39,39,15,39,39
7,39,16,39,39
39,39,21,39,39
7,39,17,39,39
39,39,18,39,39
9,39,24,26,39
38,39,39,17,39
27,39,39,27,39
9,39,16,26,39
1,39,39,1,39
39,39,18,20,39
27,39,16,13,39
39,39,24,39,39
39,39,21,39,39
19,39,39,39,39
32,39,17,32,39
39,39,39,39,39
27,39,27,39,39
18,39,39,27,39
39,39,39,39,39
8,39,39,29,39
39,39,17,39,39
9,39,17,16,39
39,39,16,39,39
39,39,17,39,39
16,16,16,28,39
14,39,39,26,39
39,39,17,39,39
39,39,18,39,39
39,39,21,39,39
39,39,39,39,39
14,39,16,16,39
39,39,16,39,39
34,39,18,26,39
32,39,17,14,39
39,39,21,39,39
27,39,39,1,39
27,39,39,39,39
27,39,39,19,39
39,39,17,39,39
39,39,17,39,39
8,39,17,39,39
5,39,39,21,39
39,39,15,39,39
34,39,27,19,39
18,39,39,39,39
30,39,39,13,39
36,39,16,39,39
39,39,39,27,39
39,39,39,39,39
39,39,17,26,39
23,39,18,39,39
8,39,15,39,39
39,39,17,39,39
5,39,39,12,39
39,39,24,39,39
39,39,39,39,39
11,39,39,39,39
15,39,39,18,39
17,39,16,14,39
4,39,27,39,39
27,39,17,39,39
21,39,39,36,39
39,39,24,39,39
39,39,15,39,39
2,39,15,39,39
17,39,15,39,39
39,39,39,14,39
27,39,39,19,39
39,39,24,39,39
23,39,39,2,39
39,39,39,13,39
39,39,27,26,39
36,39,27,24,39
16,39,17,39,39
27,39,17,39,39
39,39,16,39,39
39,39,39,39,39
17,39,27,20,39
39,39,39,39,39
39,39,17,13,39
30,39,39,27,39
17,39,39,8,39
28,39,39,18,39
39,39,17,39,39
32,39,24,39,39
39,39,17,28,39
9,39,24,36,39
27,39,27,18,39
20,39,39,20,39
27,39,39,3,39
39,39,24,39,39
39,39,18,39,39
14,39,39,24,39
39,39,39,27,39
39,39,15,39,39
39,39,24,39,39
13,39,18,13,39
39,39,24,39,39
39,39,15,39,39
25,39,18,39,39
39,39,17,39,39
13,27,39,21,39
25,39,18,28,39
27,39,39,19,39
39,39,15,39,39
39,39,23,39,39
27,39,27,39,39
39,39,15,39,39
27,39,39,13,39
39,39,21,39,39
16,39,21,39,39
27,39,27,39,39
25,39,16,28,39
16,39,39,39,39
39,39,39,13,39
23,39,39,39,39
21,39,39,15,39
39,39,16,3,39
32,39,24,21,39
28,39,17,19,39
39,39,18,39,39
22,39,27,39,39
39,39,39,39,39
39,39,39,39,39
39,39,21,39,39
2,39,24,16,39
5,39,39,13,39
28,39,17,28,39
1,39,18,39,39
23,39,21,39,39
39,39,39,1,39
8,39,39,18,39
32,39,21,39,39
16,16,21,28,39
27,39,39,27,39
39,39,15,39,39
12,39,39,13,39
27,39,39,39,39
36,39,18,13,39
39,39,39,39,39
39,39,16,39,39
24,39,17,15,39
39,39,21,23,39
39,39,18,39,39
13,39,39,13,39
5,39,39,13,39
27,39,39,27,39
39,39,39,39,39
31,39,23,28,39
32,39,39,39,39
23,39,24,39,39
39,39,17,39,39
30,39,27,39,39
27,39,27,20,39
39,39,17,39,39
27,39,39,39,39
23,39,17,28,39
37,39,27,20,39
39,39,39,39,39
39,39,39,39,39
39,39,39,39,39
27,39,17,26,39
39,39,17,39,39
17,39,16,4,39
39,39,15,39,39
39,39,39,39,39
39,39,39,39,39
39,39,25,14,39
39,39,39,39,39
0,39,17,13,39
16,16,17,28,39
32,39,39,32,39
13,39,27,13,39
39,39,18,39,39
27,39,27,20,39
39,39,16,27,39
13,39,27,26,39
38,39,39,8,39
32,39,21,18,39
25,39,17,39,39
39,39,16,39,39
39,39,39,39,39
39,39,17,39,39
39,39,39,39,39
39,39,24,39,39
39,39,17,39,39
8,39,21,13,39
26,39,17,39,39
39,39,18,39,39
39,39,16,39,39
13,39,17,39,39
39,39,39,39,39
39,39,39,39,39
21,21,39,19,39
21,39,18,13,39
39,39,39,39,39
39,39,16,39,39
39,39,15,39,39
39,39,16,39,39
39,39,24,39,39
0,39,21,39,39
38,39,39,39,39
39,39,17,39,39
16,39,17,16,39
39,39,16,39,39
25,39,17,28,39
2,39,16,26,39
39,39,17,39,39
17,39,15,15,39
32,39,39,16,39
39,39,39,8,39
39,39,24,39,39
39,39,27,39,39
3,39,39,27,39
6,39,16,39,39
39,39,39,39,39
39,39,18,39,39
39,39,39,13,39
39,39,39,21,39
39,39,15,39,39
39,39,39,39,39
27,39,39,20,39
39,39,21,39,39
38,39,39,39,39
23,39,39,39,39
25,39,18,28,39
32,39,24,39,39
23,39,17,39,39
39,39,39,39,39
27,39,39,39,39
4,39,16,39,39
39,39,24,39,39
21,21,15,28,39
18,39,39,8,39
31,39,24,39,39
13,28,16,13,39
2,39,24,39,39
17,39,27,27,39
39,39,17,39,39
23,39,24,39,39
39,39,24,23,39
39,39,17,13,39
8,39,39,3,39
16,39,18,16,39
39,39,17,39,39
39,39,18,39,39
39,39,16,39,39
39,39,16,15,39
25,39,18,39,39
32,39,27,16,39
39,39,17,39,39
39,39,15,39,39
39,39,18,39,39
8,39,39,21,39
39,39,39,39,39
39,39,24,13,39
30,39,39,19,39
6,39,21,39,39
39,39,39,39,39
39,39,17,39,39
27,39,27,27,39
27,39,39,39,39
8,39,16,16,39
39,39,17,39,39
39,39,39,39,39
2,39,39,39,39
27,39,39,39,39
39,39,16,39,39
32,39,27,14,39
39,39,16,39,39
4,39,15,39,39
39,39,17,39,39
39,39,39,39,39
39,39,24,39,39
39,39,17,39,39
13,39,24,39,39
27,39,39,19,39
4,39,17,39,39
39,39,17,26,39
39,39,17,6,39
27,39,17,28,39
39,39,39,39,39
5,39,27,39,39
39,39,18,39,39
39,39,16,13,39
16,39,39,14,39
39,39,17,39,39
39,39,39,39,39
39,39,39,39,39
39,39,16,39,39
39,39,17,39,39
36,39,16,39,39
24,39,39,24,39
18,39,39,18,39
39,39,18,39,39
39,39,17,39,39
39,39,24,39,39
37,39,27,22,39
27,39,27,16,39
27,39,39,27,39
8,39,39,1,39
39,39,21,39,39
30,39,16,13,39
16,39,17,39,39
39,39,16,39,39
39,39,16,39,39
27,39,16,39,39
1,39,16,14,39
32,39,39,19,39
39,39,21,39,39
39,39,18,39,39
18,39,39,2,39
39,39,16,39,39
39,39,17,39,39
39,39,18,39,39
16,16,18,14,39
39,39,15,39,39
27,39,39,27,39
39,39,39,28,39
39,39,15,39,39
1,39,39,39,39
39,39,21,39,39
21,39,39,21,39
27,39,39,39,39
6,39,39,23,39
27,14,17,28,39
38,27,27,16,39
39,39,17,39,39
15,39,24,26,39
39,39,16,39,39
6,39,17,39,39
39,39,21,39,39
39,39,27,39,39
39,39,18,39,39
1,39,39,14,39
39,39,15,39,39
39,39,18,39,39
39,39,24,39,39
30,39,39,14,39
35,39,17,14,39
39,39,39,39,39
39,39,18,23,39
39,39,17,28,39
39,39,18,26,39
39,39,39,39,39
39,39,16,39,39
39,39,17,39,39
3,39,39,19,39
8,39,39,39,39
13,39,27,26,39
35,39,16,39,39
28,39,39,39,39
22,39,27,19,39
39,39,18,39,39
27,39,39,39,39
39,39,15,39,39
25,39,18,25,39
27,39,27,13,39
27,39,39,3,39
39,39,17,39,39
6,39,39,23,39
25,39,16,39,39
39,39,16,39,39
29,39,39,39,39
39,39,16,39,39
39,39,17,39,39
39,39,39,39,39
39,39,17,39,39
39,39,39,39,39
39,39,16,39,39
39,39,17,39,39
1,39,39,39,39
39,39,17,39,39
7,39,15,39,39
11,39,15,39,39
39,39,24,39,39
27,39,16,39,39
39,39,17,39,39
2,39,24,13,39
16,39,16,16,39
38,39,27,27,39
8,39,39,13,39
15,39,24,26,39
16,39,17,39,39
25,39,39,25,39
5,39,17,39,39
39,39,18,39,39
39,39,18,39,39
39,39,39,0,39
30,39,24,39,39
16,27,39,28,39
39,39,17,39,39
39,39,17,39,39
39,39,17,39,39
19,39,39,14,39
38,39,39,18,39
2,39,24,39,39
17,39,15,39,39
39,39,18,13,39
8,39,27,27,39
8,39,27,36,39
16,39,17,39,39
39,39,15,39,39
21,39,39,18,39
36,39,16,26,39
17,39,21,39,39
39,39,39,39,39
39,39,24,39,39
39,39,39,16,39
30,39,17,27,39
39,39,39,39,39
39,39,18,39,39
32,39,17,23,39
27,39,39,39,39
39,39,15,39,39
6,39,39,14,39
7,39,24,39,39
39,39,17,26,39
27,39,27,26,39
30,39,16,39,39
39,39,24,39,39
19,39,39,19,39
39,39,17,39,39
16,39,16,16,39
18,39,39,39,39
27,39,39,27,39
16,39,18,16,39
0,39,24,39,39
31,39,24,14,39
27,39,17,39,39
39,39,18,39,39
39,39,18,39,39
39,39,15,39,39
39,39,39,16,39
39,39,39,14,39
25,39,17,39,39
39,39,17,39,39
39,39,39,39,39
39,39,39,39,39
29,39,39,39,39
3,39,24,39,39
27,39,27,39,39
39,39,17,39,39
23,39,17,39,39
38,39,16,4,39
2,39,24,39,39
16,39,17,39,39
8,39,27,39,39
37,39,39,20,39
21,13,17,19,39
39,39,16,39,39
39,39,17,39,39
39,39,18,39,39
39,39,17,39,39
39,39,24,39,39
39,39,39,39,39
16,39,17,39,39
39,39,16,39,39
39,39,39,39,39
39,39,18,39,39
17,39,21,39,39
29,39,39,39,39
39,39,18,39,39
23,39,24,3,39
39,39,18,39,39
3,39,24,39,39
37,39,18,39,39
39,39,16,39,39
39,39,39,39,39
23,39,24,39,39
39,39,39,39,39
4,39,39,4,39
39,39,16,39,39
27,39,27,39,39
23,39,16,13,39
32,39,24,39,39
39,39,39,39,39
16,39,17,39,39
39,39,21,39,39
16,39,15,37,39
27,39,39,20,39
39,39,39,39,39
39,39,15,39,39
39,39,17,39,39
39,39,15,39,39
15,39,39,15,39
39,39,17,39,39
39,39,17,39,39
39,39,39,39,39
18,39,24,18,39
39,39,27,28,39
34,39,17,39,39
39,39,17,39,39
39,39,24,39,39
28,39,16,28,39
39,39,17,39,39
8,39,39,18,39
39,39,17,22,39
39,39,15,39,39
39,39,39,39,39
5,39,27,19,39
32,39,24,39,39
39,39,24,39,39
39,39,17,39,39
27,39,27,14,39
38,39,39,39,39
17,39,24,15,39
39,39,39,28,39
39,39,18,39,39
5,39,39,39,39
39,39,39,39,39
27,39,39,27,39
17,39,21,39,39
39,39,16,39,39
32,39,39,32,39
39,39,17,39,39
19,39,39,19,39
16,39,17,13,39
33,39,17,14,39
39,39,18,28,39
16,39,16,39,39
39,39,39,39,39
16,39,16,26,39
39,39,39,39,39
39,39,24,39,39
39,39,18,39,39
28,39,27,39,39
21,39,39,39,39
39,39,17,39,39
27,39,39,27,39
39,39,17,18,39
16,39,17,39,39
39,39,16,39,39
39,39,17,39,39
27,39,39,20,39
39,39,39,12,39
38,39,27,39,39
23,39,17,13,39
39,39,15,39,39
33,39,17,26,39
30,39,39,39,39
15,39,24,26,39
39,39,17,39,39
32,39,16,13,39
8,39,39,39,39
39,39,39,27,39
23,39,17,26,39
16,39,16,39,39
25,25,18,28,39
39,39,17,39,39
39,39,18,39,39
1,39,39,16,39
24,39,16,39,39
36,39,39,39,39
19,39,39,19,39
23,39,16,13,39
39,39,16,39,39
32,39,39,36,39
23,39,21,39,39
27,39,27,27,39
5,39,27,19,39
39,39,24,39,39
36,39,39,39,39
39,39,24,39,39
39,39,24,39,39
4,39,39,39,39
39,39,17,39,39
9,39,17,23,39
18,39,15,18,39
39,39,18,39,39
16,39,16,39,39
17,39,39,39,39
39,39,15,39,39
39,39,18,39,39
39,39,39,39,39
36,39,17,28,39
11,39,24,39,39
39,39,18,39,39
19,39,17,13,39
39,39,17,39,39
38,39,39,18,39
25,39,17,25,39
16,39,18,39,39
7,39,39,15,39
26,39,27,24,39
27,39,27,39,39
39,39,39,39,39
39,39,24,39,39
13,39,18,28,39
39,39,39,39,39
9,39,17,23,39
39,39,39,39,39
39,39,17,39,39
21,39,39,21,39
26,39,15,39,39
39,39,39,39,39
23,39,15,39,39
39,39,39,39,39
39,39,24,39,39
16,16,16,39,39
39,39,39,39,39
17,39,17,14,39
3,39,17,28,39
27,39,39,14,39
39,39,17,39,39
39,39,24,39,39
39,39,15,39,39
2,39,21,39,39
39,39,39,39,39
39,39,21,39,39
26,39,18,13,39
3,39,21,39,39
25,39,18,39,39
14,39,39,28,39
25,39,17,39,39
8,39,39,39,39
39,39,16,39,39
9,39,16,14,39
3,39,39,39,39
27,39,27,27,39
39,39,18,25,39
39,39,24,39,39
39,39,39,39,39
13,39,39,39,39
18,39,39,18,39
39,39,17,39,39
21,39,39,13,39
18,39,39,18,39
21,39,39,39,39
8,39,39,8,39
39,39,39,39,39
8,39,18,13,39
39,39,17,37,39
18,39,18,39,39
16,39,16,39,39
33,39,21,39,39
39,39,16,39,39
31,39,24,39,39
14,39,16,39,39
39,39,24,39,39
39,39,24,39,39
39,39,15,39,39
39,39,15,39,39
0,39,17,15,39
39,39,18,39,39
16,39,16,39,39
39,39,16,39,39
39,39,39,39,39
39,39,39,39,39
13,39,17,13,39
39,39,18,39,39
39,39,39,39,39
39,39,39,24,39
39,39,39,39,39
39,39,15,39,39
39,39,21,39,39
18,14,17,14,39
39,39,17,39,39
25,39,17,39,39
39,39,17,39,39
38,39,39,39,39
39,39,17,39,39
2,39,24,39,39
16,39,16,39,39
23,39,15,28,39
39,39,17,39,39
26,39,17,22,39
6,39,18,39,39
39,39,18,13,39
39,39,39,39,39
39,39,16,39,39
9,39,17,39,39
39,39,39,39,39
39,39,39,39,39
2,39,21,39,39
39,39,16,39,39
39,39,16,39,39
27,39,39,14,39
27,39,27,39,39
39,39,17,39,39
1,39,27,36,39
39,39,39,39,39
39,39,18,39,39
25,39,16,26,39
39,39,21,39,39
11,39,24,39,39
39,39,39,39,39
39,39,15,39,39
39,39,17,39,39
38,39,18,19,39
